timestamp,run_name,operation,core,size,pipe,total_iops,avg_iops_per_client
2026-02-26 02:27:40,test,ping,32,64,1,0,0
2026-02-26 21:17:29,32,ping,32,64,1,57862.4,28931.20
2026-02-27 00:49:23,32_core_oob,ping,32,64,1,24348.8,12174.40
2026-02-27 01:03:00,32_core_oob,ping,32,64,1,12452,12452.00
2026-02-27 01:06:40,32_core_oob,ping,32,64,1,24363.9,12181.95
2026-02-27 02:11:29,test,ping,32,64,1,225595,112797.50
2026-02-27 02:29:41,scalling,ping,16,64,1,287896,143948.00
2026-02-27 02:29:41,scalling,ping,24,64,1,265075,132537.50
2026-02-27 02:29:41,scalling,ping,2,64,1,281799,140899.50
2026-02-27 02:29:41,scalling,ping,32,64,1,223686,111843.00
2026-02-27 02:29:41,scalling,ping,4,64,1,292637,146318.50
2026-02-27 02:29:41,scalling,ping,8,64,1,293420,146710.00
2026-02-27 04:54:32,scalling,ping,16,64,1,287896,143948.00
2026-02-27 04:54:32,scalling,ping,24,64,1,291215,145607.50
2026-02-27 04:54:32,scalling,ping,2,64,1,281799,140899.50
2026-02-27 04:54:32,scalling,ping,32,64,1,223686,111843.00
2026-02-27 04:54:32,scalling,ping,4,64,1,292637,146318.50
2026-02-27 04:54:32,scalling,ping,8,64,1,293420,146710.00
2026-02-27 04:58:58,scalling,ping,16,64,1,287896,143948.00
2026-02-27 04:58:58,scalling,ping,24,64,1,290476,145238.00
2026-02-27 04:58:58,scalling,ping,2,64,1,281799,140899.50
2026-02-27 04:58:58,scalling,ping,32,64,1,223686,111843.00
2026-02-27 04:58:58,scalling,ping,4,64,1,292637,146318.50
2026-02-27 04:58:58,scalling,ping,8,64,1,293420,146710.00
2026-02-27 05:01:20,scalling,ping,16,64,1,287896,143948.00
2026-02-27 05:01:20,scalling,ping,24,64,1,289629,144814.50
2026-02-27 05:01:20,scalling,ping,2,64,1,281799,140899.50
2026-02-27 05:01:20,scalling,ping,32,64,1,223686,111843.00
2026-02-27 05:01:20,scalling,ping,4,64,1,292637,146318.50
2026-02-27 05:01:20,scalling,ping,8,64,1,293420,146710.00
2026-02-27 05:04:25,scalling,ping,16,64,1,287896,143948.00
2026-02-27 05:04:25,scalling,ping,24,64,1,404467,134822.33
2026-02-27 05:04:25,scalling,ping,2,64,1,281799,140899.50
2026-02-27 05:04:25,scalling,ping,32,64,1,223686,111843.00
2026-02-27 05:04:25,scalling,ping,4,64,1,292637,146318.50
2026-02-27 05:04:25,scalling,ping,8,64,1,293420,146710.00
2026-02-27 05:58:43,single_client_scalling_4-32,ping,16,64,1,109113,109113.00
2026-02-27 05:58:43,single_client_scalling_4-32,ping,24,64,1,82182.4,82182.40
2026-02-27 05:58:43,single_client_scalling_4-32,ping,32,64,1,57316.6,57316.60
2026-02-27 05:58:43,single_client_scalling_4-32,ping,4,64,1,117086,117086.00
2026-02-27 05:58:43,single_client_scalling_4-32,ping,8,64,1,123626,123626.00
2026-02-27 06:10:14,two_client_scalling_4-32,ping,16,64,1,233218,116609.00
2026-02-27 06:10:14,two_client_scalling_4-32,ping,24,64,1,162943.9,81471.95
2026-02-27 06:10:14,two_client_scalling_4-32,ping,32,64,1,118487.9,59243.95
2026-02-27 06:10:14,two_client_scalling_4-32,ping,4,64,1,238250.9,119125.45
2026-02-27 06:10:14,two_client_scalling_4-32,ping,8,64,1,249795,124897.50
2026-02-27 06:53:40,four_client_scalling_4-32,ping,16,64,1,263800.7,65950.17
2026-02-27 06:53:40,four_client_scalling_4-32,ping,24,64,1,170876.9,42719.22
2026-02-27 06:53:40,four_client_scalling_4-32,ping,32,64,1,64116.9,16029.22
2026-02-27 06:53:40,four_client_scalling_4-32,ping,4,64,1,421075.5,105268.87
2026-02-27 06:53:40,four_client_scalling_4-32,ping,8,64,1,376082.0,94020.50
2026-02-27 07:26:41,Debug_start_32_core_OOB,ping,32,64,1,117314.4,58657.20
2026-02-27 11:48:30,offline_core,ping,16,64,1,121902.9,60951.45
2026-02-27 11:48:30,offline_core,ping,24,64,1,87249,43624.50
2026-02-27 11:48:30,offline_core,ping,32,64,1,69269.7,34634.85
2026-02-27 11:48:30,offline_core,ping,4,64,1,292604,146302.00
2026-02-27 11:48:30,offline_core,ping,8,64,1,232796,116398.00
2026-02-28 10:14:32,64core,ping,64,64,1,223783.8,55945.95
2026-02-28 10:40:13,run1,ping,32,64,1,0,0
2026-02-28 10:40:13,run1,ping,64,64,1,223936.3,55984.07
2026-02-28 10:54:12,cbb_scalling,ping,112,64,1,,
2026-02-28 10:54:12,cbb_scalling,ping,168,64,1,0,0
2026-02-28 10:54:12,cbb_scalling,ping,224,64,1,0,0
2026-02-28 10:54:12,cbb_scalling,ping,56,64,1,2183611,545902.75
2026-02-28 11:07:15,cbb_scalling,ping,112,64,1,,
2026-02-28 11:07:15,cbb_scalling,ping,168,64,1,0,0
2026-02-28 11:07:15,cbb_scalling,ping,224,64,1,0,0
2026-02-28 11:07:15,cbb_scalling,ping,32,64,1,0,0
2026-02-28 11:07:15,cbb_scalling,ping,56,64,1,2190627,547656.75
2026-02-28 11:12:28,ping_run1,ping,32,64,1,103809.3,34603.10
2026-02-28 11:18:25,cbb_scalling_224,ping,224,64,1,0,0
2026-02-28 11:20:33,cbb_scalling_224,ping,224,64,1,0,0
2026-02-28 11:28:23,cbb_scalling_224,ping,224,64,1,0,0
2026-02-28 11:53:03,test,ping,224,64,1,14855.21,3713.80
2026-02-28 12:00:52,test,ping,224,64,1,64504.3,16126.07
2026-02-28 12:12:22,test,ping,224,64,1,64504.3,16126.07
2026-02-28 12:12:49,test,ping,224,64,1,64504.3,16126.07
2026-02-28 12:15:33,test,ping,224,64,1,64504.3,16126.07
2026-02-28 12:15:33,test,ping,56,64,1,143062.2,35765.55
2026-02-28 12:19:29,test,ping,224,64,1,64504.3,16126.07
2026-02-28 12:19:29,test,ping,56,64,1,71576.8,35788.40
2026-02-28 12:33:15,56,ping,56,64,1,73929.3,36964.65
2026-02-28 12:43:50,112,ping,56,64,1,42303.6,21151.80
2026-02-28 12:52:08,168,ping,56,64,1,38822.8,19411.40
2026-02-28 13:02:25,224,ping,16,64,1,0,0
2026-02-28 13:02:25,224,ping,56,64,1,95422.7,47711.35
2026-02-28 13:07:28,224-1client,ping,56,64,1,79795.2,39897.60
2026-02-28 13:15:16,224-1client,ping,56,64,16,1053083,526541.50
2026-02-28 13:15:16,224-1client,ping,56,64,1,79795.2,39897.60
2026-03-01 21:58:21,test2,ping,,64,16,0,0
2026-03-01 22:03:37,test2,ping,,64,16,0,0
2026-03-01 22:16:41,test,ping,56,64,16,41430.7,41430.70
2026-03-01 22:16:41,test,ping,,64,16,0,0
2026-03-01 22:16:41,test,ping,224,64,1,64504.3,16126.07
2026-03-01 22:16:41,test,ping,56,64,1,71576.8,35788.40
2026-03-01 23:28:17,test,ping,112,64,16,18802.3,18802.30
2026-03-01 23:28:17,test,ping,168,64,16,0,0
2026-03-01 23:28:17,test,ping,56,64,16,0,0
2026-03-01 23:28:17,test,ping,,64,16,0,0
2026-03-01 23:28:17,test,ping,224,64,1,64504.3,16126.07
2026-03-01 23:28:17,test,ping,56,64,1,26412.82,6603.20
2026-03-01 23:38:54,test,ping,112,64,16,18802.3,18802.30
2026-03-01 23:38:54,test,ping,168,64,16,0,0
2026-03-01 23:38:54,test,ping,56,64,16,0,0
2026-03-01 23:38:54,test,ping,,64,16,0,0
2026-03-01 23:38:54,test,ping,224,64,1,64504.3,16126.07
2026-03-01 23:38:54,test,ping,56,64,1,74094.8,18523.70
2026-03-02 00:01:24,redis_run0_cbb0_core0-56_client-4_oob,ping,4,64,1,0,0
2026-03-02 00:01:24,redis_run0_cbb0_core0-56_client-4_oob,ping,56,64,1,73895.0,18473.75
2026-03-02 00:05:16,redis_run0_cbb1_core56-112_client-4_oob,ping,56,64,1,72821.4,18205.35
2026-03-02 00:25:03,redis_run0_cbb3_core56-112_client-4_oob,ping,56,64,1,34745.21,8686.30
2026-03-02 00:38:47,redis_run0_cbb3_core112-167_client-4_oob,ping,56,64,1,34639.86,8659.96
2026-03-02 00:51:08,redis_run0_cbb4_core56-112_client-4_oob,ping,56,64,1,130271.4,32567.85
2026-03-02 04:00:30,run1,ping,224,64,1,74766.9,18691.72
2026-03-02 04:03:59,run1_224_combined,ping,224,64,1,59703.2,14925.80
2026-03-02 04:06:50,run1_56_combined,ping,224,64,1,208345.9,52086.47
2026-03-02 04:12:48,run1_56_combined_cbb0,ping,56,64,1,111921.1,27980.27
2026-03-02 04:15:28,run1_28_combined_cbb0,ping,56,64,1,244762.2,61190.55
2026-03-02 04:18:15,run1_28_combined,ping,56,64,1,399247.9,99811.97
