file,core,size,pipe,client1_iops,client2_iops,total_iops,average_iops
results/Core_56-111_CCB1_irq_combined_14_local_pipe_1_size_64/Redis_ping_pipe-1_size-64_core-56_Core_56-111_CCB1_irq_combined_14_local_pipe_1_size_64.txt,56,64,1,98784,123750,70858.9,52127.9,345520.8,86380.20
