file,core,size,pipe,client1_iops,client2_iops,total_iops,average_iops
results/core_0-224_combined_56_distribute_67/Redis_ping_pipe-1_size-64_core-224_core_0-224_combined_56_distribute_67.txt,224,64,1,51046.4,50799.8,60644.1,36117.3,198607.6,49651.90
