file,core,size,pipe,client1_iops,client2_iops,total_iops,average_iops
results/cbb_scaling_Core_0-55_Single_NUMA_Node_irq_combined_16_local_pipe_1_size_64/Redis_ping_pipe-1_size-64_core-56_cbb_scaling_Core_0-55_Single_NUMA_Node_irq_combined_16_local_pipe_1_size_64.txt,56,64,1,88527.8,131905,69902.4,55013.5,345348.7,86337.17
