file,core,size,pipe,client1_iops,client2_iops,total_iops,average_iops
results/run1_14_combined/Redis_ping_pipe-1_size-64_core-56_run1_14_combined.txt,56,64,1,93490.6,108811,90967.6,83959.8,377229.0,94307.25
