file,core,size,pipe,client1_iops,client2_iops,total_iops,average_iops
results/run1_56_combined_cbb0/Redis_ping_pipe-1_size-64_core-56_run1_56_combined_cbb0.txt,56,64,1,28088.3,28301.8,27537.1,27993.9,111921.1,27980.27
